Rooms,Type,Price,Method,Seller,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea
3,t,680000,S,Fletchers,03-09-2016,14.7,3167,3,2,1,189,123
3,h,981000,S,Buxton,03-12-2016,14.7,3167,3,1,2,646,
4,h,876000,S,Buxton,04-02-2016,14.7,3167,4,2,1,535,
3,h,875000,S,Buxton,04-03-2017,14.7,3167,3,2,1,258,105
4,h,651000,PI,Woodards,07-05-2016,14.7,3167,4,2,2,214,189
3,h,802000,S,Ray,08-10-2016,14.7,3167,1,1,2,533,120
3,h,995000,S,Ray,08-10-2016,14.7,3167,3,1,1,530,
4,h,881500,S,Ray,10-09-2016,14.7,3167,4,2,2,581,
5,h,900000,S,Ray,11-02-2017,14.7,3167,5,2,2,558,239
3,h,782000,SP,Woodards,11-03-2017,14.7,3167,3,2,2,0,
2,h,580000,PI,Buxton,12-06-2016,14.7,3167,2,1,2,428,
3,h,937500,S,Ray,12-11-2016,14.7,3167,3,1,2,530,
3,h,1080000,S,Woodards,12-11-2016,14.7,3167,3,2,2,716,
3,h,1000000,S,Ray,12-11-2016,14.7,3167,3,2,2,575,120
3,h,1235000,S,Buxton,15-10-2016,14.7,3167,3,1,4,743,
4,h,801347,SP,Buxton,16-07-2016,14.7,3167,4,2,1,567,164
3,h,921000,S,hockingstuart,18-03-2017,14.7,3167,3,1,2,535,129
6,h,1900000,S,Harcourts,18-03-2017,14.7,3167,6,2,6,1200,181
2,h,752500,SP,Buxton,18-06-2016,14.7,3167,2,1,1,308,112
4,h,800000,PI,Woodards,18-06-2016,14.7,3167,4,2,2,558,
3,t,800000,S,Buxton,24-09-2016,14.7,3167,3,1,2,252,
3,h,1067000,S,Woodards,25-02-2017,14.7,3167,3,1,2,648,122
4,h,1310000,S,Buxton,25-02-2017,14.7,3167,4,2,4,993,
3,h,800000,S,Ray,25-02-2017,14.7,3167,3,2,2,0,
3,h,1260500,S,Buxton,26-07-2016,14.7,3167,3,1,1,774,107
3,h,850500,S,Buxton,27-11-2016,14.7,3167,3,1,2,531,118
2,u,625000,S,LJ,27-11-2016,14.7,3167,2,1,1,204,
3,h,980500,S,McGrath,27-11-2016,14.7,3167,3,2,2,727,
3,h,1068000,S,Ray,27-11-2016,14.7,3167,3,2,2,609,172
4,h,937500,SP,Greg,28-05-2016,14.7,3167,4,2,2,539,226
4,h,1126000,S,Buxton,28-08-2016,14.7,3167,4,2,2,530,242
2,h,778000,S,Ray,30-07-2016,14.7,3167,2,1,1,806,89
4,h,1230000,S,Nelson,03-09-2016,2.6,3052,4,2,2,357,249
3,u,1360000,S,Jellis,03-12-2016,2.6,3052,3,2,1,0,139
2,h,1805000,S,Collins,08-10-2016,2.6,3052,2,1,1,187,102
1,u,352500,S,Jellis,08-10-2016,2.6,3052,1,1,1,0,
1,u,395000,SP,Woodards,11-02-2017,2.6,3052,1,1,1,2469,
1,h,307000,S,Jellis,15-10-2016,2.6,3052,1,1,1,0,
2,h,2200000,S,Collins,15-10-2016,2.6,3052,2,2,1,190,172
1,u,485000,PI,Jellis,15-10-2016,2.6,3052,1,1,1,0,
4,h,1717500,S,Collins,19-11-2016,2.6,3052,4,2,1,165,
2,h,1265000,S,Nelson,19-11-2016,2.6,3052,2,1,0,70,102
1,u,401000,S,Nelson,19-11-2016,2.6,3052,1,1,1,0,
4,h,2375000,S,Red,19-11-2016,2.6,3052,4,2,2,182,
2,h,1851000,S,Marshall,22-08-2016,2.6,3052,2,1,1,172,
2,u,734600,SP,Woodards,22-08-2016,2.6,3052,2,2,1,2427,
4,h,1928000,S,Jellis,24-09-2016,2.6,3052,4,1,0,194,186
1,u,526000,SP,Nelson,25-02-2017,2.6,3052,1,1,1,2488,50
3,h,2236000,S,Collins,27-06-2016,2.6,3052,4,2,1,154,196
1,u,500000,S,Nelson,27-11-2016,2.6,3052,1,1,1,2431,
3,u,1403000,S,Nelson,27-11-2016,2.6,3052,3,2,2,2401,132
3,h,965000,SP,Woodards,28-08-2016,2.6,3052,3,2,2,173,
3,u,1040000,S,Nelson,28-08-2016,2.6,3052,3,2,1,0,
1,u,526000,S,Jellis,30-07-2016,2.6,3052,1,1,1,0,
2,u,750000,SP,Jellis,30-07-2016,2.6,3052,2,1,1,2193,
3,h,1120000,S,Brad,03-09-2016,9.9,3044,2,1,2,50,141
3,h,770000,S,Nelson,03-09-2016,9.9,3044,3,1,4,560,120
2,h,915000,S,New,03-12-2016,9.9,3044,2,1,3,629,
4,h,975000,S,Brad,03-12-2016,9.9,3044,4,1,1,733,159
3,h,770000,S,Brad,03-12-2016,9.9,3044,3,1,0,464,
3,h,780000,S,Brad,04-03-2017,9.9,3044,3,1,1,446,115
3,u,600000,S,Nelson,04-03-2017,9.9,3044,3,1,1,204,124
3,h,1465000,S,Nelson,04-03-2017,9.9,3044,3,1,2,956,
4,h,955000,S,Nelson,04-03-2017,9.9,3044,4,2,2,686,135
3,h,767000,S,Brad,04-03-2017,9.9,3044,3,1,1,505,
4,h,1196000,S,Nelson,04-03-2017,9.9,3044,4,2,2,559,281
3,h,731000,S,Brad,04-06-2016,9.9,3044,3,1,2,568,111
2,h,555000,S,Brad,06-08-2016,9.9,3044,2,1,2,336,
3,u,585000,S,Jellis,06-08-2016,9.9,3044,3,1,1,180,98
2,t,480000,PI,Nelson,06-08-2016,9.9,3044,2,1,1,113,94
4,t,605000,PI,Brad,06-08-2016,9.9,3044,4,2,1,215,157
2,u,495000,SP,Brad,07-05-2016,9.9,3044,3,1,2,205,
3,h,738000,SP,Brad,07-05-2016,9.9,3044,3,1,1,821,106
2,h,386000,S,D'Aprano,07-05-2016,9.9,3044,2,1,1,111,67
2,u,452000,S,hockingstuart,07-05-2016,9.9,3044,2,1,1,159,87
3,h,522500,S,Raine,07-05-2016,9.9,3044,3,1,1,192,121
2,h,601500,S,hockingstuart,07-05-2016,9.9,3044,2,1,1,253,
3,h,1305000,S,Nelson,07-11-2016,9.9,3044,3,1,1,735,
2,h,741000,S,Raine,07-11-2016,9.9,3044,2,1,2,520,300
2,u,495000,S,Brad,07-11-2016,9.9,3044,2,1,1,207,
5,h,1345000,S,Brad,08-10-2016,9.9,3044,5,2,5,759,
2,t,530000,SP,hockingstuart,08-10-2016,9.9,3044,2,1,1,156,98
3,h,815000,S,Brad,08-10-2016,9.9,3044,2,1,1,438,94
4,h,930000,PI,Brad,08-10-2016,9.9,3044,4,1,3,746,
2,u,521500,SP,Jellis,08-10-2016,9.9,3044,2,1,1,0,
4,h,730000,VB,Brad,10-09-2016,9.9,3044,4,1,3,683,
3,h,775000,S,Brad,10-09-2016,9.9,3044,3,1,1,406,103
4,h,990000,S,Harcourts,10-12-2016,9.9,3044,4,2,2,770,
5,h,950000,VB,Nelson,10-12-2016,9.9,3044,5,2,2,705,166
2,h,915000,S,New,10-12-2016,9.9,3044,2,1,3,629,
3,h,900000,S,Brad,10-12-2016,9.9,3044,3,1,1,570,139
3,h,810000,S,Brad,11-02-2017,9.9,3044,3,1,1,470,
2,h,920000,S,Brad,11-03-2017,9.9,3044,2,1,2,650,
3,h,835000,PI,Nelson,12-11-2016,9.9,3044,3,1,2,422,132
3,t,790000,S,Brad,12-11-2016,9.9,3044,3,3,1,291,175
4,h,810000,VB,Nelson,12-11-2016,9.9,3044,4,2,1,455,147
3,t,667500,SP,Brad,12-11-2016,9.9,3044,3,2,2,167,
2,t,500000,VB,Brad,13-08-2016,9.9,3044,2,1,1,147,109
2,u,485000,S,Brad,13-08-2016,9.9,3044,2,1,1,139,74
2,u,488000,S,Nelson,14-05-2016,9.9,3044,3,1,2,219,84
3,h,900000,SP,Nelson,14-05-2016,9.9,3044,3,2,2,608,168
2,h,680000,PI,hockingstuart,14-05-2016,9.9,3044,2,1,2,590,95
3,h,683500,S,hockingstuart,14-05-2016,9.9,3044,3,1,2,590,
3,t,590000,PI,Nelson,15-10-2016,9.9,3044,3,2,2,191,142
3,h,770000,SP,Barry,15-10-2016,9.9,3044,3,1,3,464,124
3,h,815000,S,Nelson,15-10-2016,9.9,3044,3,1,2,628,
3,h,975000,SP,Brad,15-10-2016,9.9,3044,3,1,3,686,151
4,h,970000,S,Nelson,16-04-2016,9.9,3044,3,2,1,535,154
3,u,515000,SP,hockingstuart,16-04-2016,9.9,3044,3,1,2,0,
3,h,940000,S,Nelson,17-09-2016,9.9,3044,3,1,1,589,
3,t,600000,S,Eview,17-09-2016,9.9,3044,3,3,1,205,107
2,t,510000,S,D'Aprano,17-09-2016,9.9,3044,2,1,1,110,91
3,h,750000,SP,hockingstuart,18-03-2017,9.9,3044,3,2,2,540,146
4,h,822000,SP,hockingstuart,18-03-2017,9.9,3044,4,2,2,250,194
3,h,983000,S,Brad,18-03-2017,9.9,3044,3,1,2,650,
3,h,600000,VB,Jellis,18-03-2017,9.9,3044,3,1,3,490,
4,t,640000,VB,Nelson,18-06-2016,9.9,3044,3,2,2,353,
3,t,430000,VB,Trimson,18-06-2016,9.9,3044,3,2,1,146,106
4,h,1350000,PI,Nelson,19-11-2016,9.9,3044,4,2,2,646,287
4,h,780000,VB,Brad,19-11-2016,9.9,3044,4,1,1,556,
2,h,474000,S,D'Aprano,19-11-2016,9.9,3044,2,1,1,558,
2,h,810000,S,Brad,22-05-2016,9.9,3044,2,1,1,783,94
4,h,723000,S,Stockdale,22-05-2016,9.9,3044,4,1,2,485,
2,t,550500,S,Nelson,22-05-2016,9.9,3044,2,1,2,135,100
2,t,610000,S,Ray,22-08-2016,9.9,3044,2,1,1,169,109
3,h,1000000,SP,Brad,22-08-2016,9.9,3044,3,1,2,858,
3,u,533000,SP,Brad,22-08-2016,9.9,3044,3,2,2,197,111
2,h,630000,S,YPA,23-04-2016,9.9,3044,2,1,1,602,
2,t,410000,VB,Brad,23-04-2016,9.9,3044,2,1,1,105,88
3,h,600000,PI,Re,23-04-2016,9.9,3044,3,1,4,557,111
3,h,616000,S,Nelson,24-09-2016,9.9,3044,3,1,1,190,108
3,h,792000,S,Nelson,24-09-2016,9.9,3044,3,1,2,582,
3,h,960000,S,hockingstuart,25-02-2017,9.9,3044,3,1,2,641,111
4,h,985000,SP,Ray,25-02-2017,9.9,3044,4,2,2,511,182
4,h,820000,VB,hockingstuart,25-02-2017,9.9,3044,4,1,1,420,
3,h,670000,S,hockingstuart,25-02-2017,9.9,3044,3,1,1,596,145
2,h,855000,S,Brad,26-07-2016,9.9,3044,2,1,2,659,
4,t,665000,SP,New,26-07-2016,9.9,3044,4,2,2,148,141
3,h,690000,S,Brad,27-06-2016,9.9,3044,3,1,1,507,
3,h,880000,S,Nelson,27-06-2016,9.9,3044,3,2,2,588,106
3,h,700000,S,Nelson,27-06-2016,9.9,3044,3,1,2,449,104
3,t,600000,VB,hockingstuart,27-11-2016,9.9,3044,3,2,1,122,139
3,h,721000,S,Alexkarbon,27-11-2016,9.9,3044,3,1,2,542,
2,h,720000,SP,hockingstuart,27-11-2016,9.9,3044,2,1,1,428,
4,h,910000,PI,Brad,27-11-2016,9.9,3044,4,2,0,934,
2,h,1570000,S,Barry,27-11-2016,9.9,3044,2,1,1,746,265
2,h,525500,S,Considine,28-05-2016,9.9,3044,2,1,1,111,84
3,h,612500,S,Brad,28-05-2016,9.9,3044,3,1,1,522,132
1,u,248500,S,Brad,28-08-2016,9.9,3044,1,1,1,49,49
3,h,960000,S,Brad,28-08-2016,9.9,3044,3,2,2,501,501
2,h,1085000,S,Ray,28-08-2016,9.9,3044,3,1,2,847,
3,h,650000,VB,Nelson,28-08-2016,9.9,3044,3,2,1,266,
4,h,650000,SP,Nelson,30-07-2016,9.9,3044,4,1,2,410,141
4,h,937000,S,Nelson,30-07-2016,9.9,3044,4,2,2,708,
2,u,360000,VB,Barry,30-07-2016,9.9,3044,2,1,1,119,
3,h,500000,VB,hockingstuart,30-07-2016,9.9,3044,3,1,2,191,92
2,h,775000,S,Nelson,30-07-2016,9.9,3044,2,1,2,527,
3,h,599000,SP,Ray,30-07-2016,9.9,3044,3,1,1,534,100
2,u,1100000,S,Biggin,03-09-2016,3.8,3207,2,2,1,0,
2,h,1240000,PI,Leased,03-12-2016,3.8,3207,2,1,0,0,
6,h,1800000,VB,Greg,03-12-2016,3.8,3207,6,4,2,353,
3,h,1150000,S,Marshall,03-12-2016,3.8,3207,3,2,1,0,134
3,h,985000,S,Marshall,03-12-2016,3.8,3207,3,1,0,171,167
3,u,1200000,SP,Wilson,03-12-2016,3.8,3207,3,2,2,0,139
2,u,1340000,VB,Chisholm,03-12-2016,3.8,3207,2,2,2,21700,
3,h,2200000,S,Greg,03-12-2016,3.8,3207,3,2,0,250,280
4,h,2105000,S,Cayzer,03-12-2016,3.8,3207,4,2,3,611,181
2,u,550000,S,Buxton,04-02-2016,3.8,3207,2,1,1,0,57
2,u,1250000,VB,hockingstuart,04-03-2017,3.8,3207,2,2,2,0,
2,u,575000,VB,hockingstuart,04-03-2017,3.8,3207,2,2,1,0,
4,h,1915000,S,Marshall,04-03-2017,3.8,3207,4,3,1,323,237
3,h,1630000,S,Marshall,04-03-2017,3.8,3207,3,2,2,135,135
2,h,1000000,S,Marshall,04-06-2016,3.8,3207,2,2,0,96,108
3,h,1470000,S,Marshall,04-06-2016,3.8,3207,3,1,0,153,109
2,u,725000,VB,Cayzer,04-06-2016,3.8,3207,2,2,2,0,87
2,h,1234500,S,hockingstuart,04-06-2016,3.8,3207,3,1,0,183,185
2,u,600000,VB,Greg,04-06-2016,3.8,3207,2,1,1,0,74
3,h,1342000,S,Chisholm,04-06-2016,3.8,3207,3,2,2,173,137
1,u,500000,S,Greg,04-06-2016,3.8,3207,1,1,1,0,60
2,u,795000,S,Cayzer,06-08-2016,3.8,3207,2,2,1,579,84
2,u,590000,VB,Marshall,06-08-2016,3.8,3207,2,2,1,0,70
4,h,1502000,S,Chisholm,06-08-2016,3.8,3207,4,1,2,146,
2,u,1100000,SP,Cayzer,07-05-2016,3.8,3207,2,2,1,0,110
3,h,1421000,S,Biggin,07-05-2016,3.8,3207,3,2,1,215,
2,u,845000,SP,RT,07-05-2016,3.8,3207,2,2,2,2166,
2,u,720000,S,Buxton,07-05-2016,3.8,3207,2,1,1,0,
2,h,1275000,S,Marshall,07-05-2016,3.8,3207,2,2,1,115,115
2,h,1000000,VB,Marshall,07-05-2016,3.8,3207,2,1,1,90,106
4,h,1820000,S,Marshall,07-11-2016,3.8,3207,4,2,1,212,158
1,u,420000,S,Buxton,07-11-2016,3.8,3207,1,1,1,0,
2,u,600000,PI,Chisholm,08-10-2016,3.8,3207,2,2,1,995,
3,h,1916000,S,Greg,08-10-2016,3.8,3207,2,2,1,190,
1,u,577000,S,Chisholm,08-10-2016,3.8,3207,1,1,1,0,
2,u,655000,S,Biggin,10-09-2016,3.8,3207,2,2,1,0,83
2,h,1016500,S,hockingstuart,10-09-2016,3.8,3207,2,1,1,131,
2,h,1350000,S,RT,10-09-2016,3.8,3207,2,1,1,195,94
3,h,1560000,S,Greg,10-09-2016,3.8,3207,3,2,2,241,131
2,u,1035000,PI,RT,10-09-2016,3.8,3207,2,2,1,0,
2,u,1070000,S,RT,10-09-2016,3.8,3207,2,2,1,0,
2,h,1060000,S,hockingstuart,10-12-2016,3.8,3207,2,1,0,106,70
2,u,1610000,S,Kay,10-12-2016,3.8,3207,2,2,2,0,104
2,h,1101000,S,Cayzer,10-12-2016,3.8,3207,2,1,0,152,71
2,h,880000,S,Greg,10-12-2016,3.8,3207,2,1,2,163,83
2,u,730000,VB,MICM,12-11-2016,3.8,3207,2,1,1,0,
2,h,1080000,S,Scott,12-11-2016,3.8,3207,2,1,0,105,70
2,h,1115000,S,Chisholm,12-11-2016,3.8,3207,2,1,0,120,76
2,u,516000,SP,Cayzer,12-11-2016,3.8,3207,2,1,1,0,70
3,h,1753000,S,Frank,12-11-2016,3.8,3207,3,2,1,225,153
2,h,825000,S,Chisholm,14-05-2016,3.8,3207,2,1,0,111,
2,u,820000,VB,Cayzer,14-05-2016,3.8,3207,2,2,2,2166,
2,h,900000,SP,Cayzer,14-05-2016,3.8,3207,2,1,0,124,70
5,h,2350000,S,hockingstuart,15-10-2016,3.8,3207,5,1,2,350,173
3,t,1565000,S,Cayzer,16-04-2016,3.8,3207,3,1,2,188,
3,h,1670000,S,Greg,16-04-2016,3.8,3207,3,2,1,140,169
3,h,1402000,S,RT,16-07-2016,3.8,3207,3,1,0,108,106
3,h,1570000,S,Biggin,17-09-2016,3.8,3207,3,2,1,210,211
3,h,1515000,S,Marshall,18-03-2017,3.8,3207,3,2,0,211,
2,h,1155000,S,Chisholm,18-03-2017,3.8,3207,2,1,0,112,
2,h,1150000,S,Marshall,18-03-2017,3.8,3207,2,1,0,82,90
2,h,875000,S,Cayzer,18-06-2016,3.8,3207,2,1,1,95,
2,u,625000,PI,RT,18-06-2016,3.8,3207,2,2,1,2166,
3,h,1384000,S,Marshall,18-06-2016,3.8,3207,3,1,0,184,100
2,u,1405000,S,Marshall,18-06-2016,3.8,3207,2,2,1,0,
2,u,655000,S,Cayzer,18-06-2016,3.8,3207,2,1,1,0,86
1,u,456000,SP,Jellis,19-11-2016,3.8,3207,1,1,1,0,63
3,u,2260000,S,Marshall,22-05-2016,3.8,3207,3,2,2,0,450
2,h,1130000,S,Greg,22-05-2016,3.8,3207,1,1,0,112,
3,h,1305000,S,Marshall,22-05-2016,3.8,3207,2,2,2,303,
2,u,720000,S,Chisholm,22-05-2016,3.8,3207,2,2,1,0,
2,h,1130000,PI,Marshall,22-05-2016,3.8,3207,2,1,1,159,
2,u,520000,S,hockingstuart,22-05-2016,3.8,3207,1,1,1,0,70
2,u,1250000,VB,Greg,22-05-2016,3.8,3207,2,2,2,0,
1,u,470000,SP,LITTLE,22-08-2016,3.8,3207,1,1,1,0,62
2,u,600000,VB,RT,22-08-2016,3.8,3207,2,1,1,0,72
2,u,670000,S,Biggin,22-08-2016,3.8,3207,2,1,1,0,71
3,h,1100000,S,Marshall,22-08-2016,3.8,3207,3,1,0,103,
2,u,1252000,SP,Cayzer,24-09-2016,3.8,3207,2,1,2,0,
2,h,1010000,S,Woodards,24-09-2016,3.8,3207,2,1,1,139,
2,t,779000,S,Frank,24-09-2016,3.8,3207,2,1,1,0,
2,h,790000,PI,Marshall,24-09-2016,3.8,3207,2,1,1,108,
1,u,455500,S,hockingstuart,24-09-2016,3.8,3207,1,1,1,0,
2,h,1400000,S,Marshall,25-02-2017,3.8,3207,2,1,1,168,102
3,h,1520000,PI,Marshall,25-02-2017,3.8,3207,3,2,1,0,160
3,h,1655000,S,Chisholm,25-02-2017,3.8,3207,3,1,1,220,
1,u,600000,S,Marshall,25-02-2017,3.8,3207,1,1,1,6866,63
1,h,1014000,S,Chisholm,26-07-2016,3.8,3207,3,1,0,151,
3,h,1351000,S,Cayzer,27-06-2016,3.8,3207,3,1,0,197,
3,u,2460000,S,Marshall,27-11-2016,3.8,3207,3,2,2,5042,102
1,u,540000,VB,Chisholm,27-11-2016,3.8,3207,1,1,1,0,
3,h,3705000,S,Greg,27-11-2016,3.8,3207,3,2,2,214,241
2,h,1180000,S,Greg,27-11-2016,3.8,3207,2,1,1,347,
3,t,950000,PI,Frank,27-11-2016,3.8,3207,3,2,2,0,134
3,h,1350000,S,hockingstuart,27-11-2016,3.8,3207,3,1,1,114,138
3,h,2100000,S,Marshall,27-11-2016,3.8,3207,3,2,1,170,
2,u,735000,S,Chisholm,27-11-2016,3.8,3207,2,1,1,0,100
1,u,400000,VB,Greg,28-05-2016,3.8,3207,1,1,1,0,64
2,u,900000,S,Marshall,28-05-2016,3.8,3207,2,1,2,0,94
1,u,470000,PI,Marshall,28-05-2016,3.8,3207,1,1,1,0,
4,h,2160000,S,Cayzer,28-05-2016,3.8,3207,3,3,2,232,230
3,h,1380000,S,Marshall,28-05-2016,3.8,3207,3,1,0,0,134
3,h,1080000,S,Biggin,30-07-2016,3.8,3207,3,1,2,116,95
3,h,1405000,SP,Chisholm,30-07-2016,3.8,3207,3,2,1,158,
2,u,650000,VB,Hodges,03-09-2016,4.5,3181,2,1,1,0,
1,u,342000,S,hockingstuart,03-09-2016,4.5,3181,1,1,1,0,34
2,h,950000,PI,hockingstuart,03-09-2016,4.5,3181,2,1,1,88,121
2,u,781000,S,Wilson,03-09-2016,4.5,3181,2,1,1,0,73
1,u,549800,S,hockingstuart,03-12-2016,4.5,3181,1,1,1,0,51
1,u,492000,S,hockingstuart,04-03-2017,4.5,3181,1,1,1,1768,45
1,u,500500,S,Biggin,04-03-2017,4.5,3181,1,1,1,0,64
3,h,1240000,S,hockingstuart,04-03-2017,4.5,3181,3,1,0,223,
3,u,1400000,S,hockingstuart,04-06-2016,4.5,3181,3,2,2,0,136
3,u,685000,PI,hockingstuart,04-06-2016,4.5,3181,2,2,1,0,92
3,u,710000,S,Edward,04-06-2016,4.5,3181,2,1,1,0,114
1,u,330000,VB,hockingstuart,06-08-2016,4.5,3181,1,1,1,0,51
3,h,1430000,S,Marshall,06-08-2016,4.5,3181,3,1,0,135,
1,u,325000,VB,Biggin,06-08-2016,4.5,3181,1,1,1,0,
3,t,1245000,PI,Marshall,06-08-2016,4.5,3181,2,2,1,128,134
2,u,830000,S,Williams,07-05-2016,4.5,3181,2,1,1,727,
2,h,1182500,S,Marshall,07-05-2016,4.5,3181,2,1,0,141,72
2,h,1303000,S,Beller,07-05-2016,4.5,3181,2,1,0,288,160
2,h,1210000,S,Marshall,07-11-2016,4.5,3181,2,1,0,218,
1,u,482500,SP,Sotheby's,08-10-2016,4.5,3181,2,1,1,443,50
3,h,1730000,S,Jellis,08-10-2016,4.5,3181,2,2,1,210,
2,h,1090000,PI,hockingstuart,10-09-2016,4.5,3181,2,1,1,158,
3,h,1358000,S,Jellis,10-09-2016,4.5,3181,2,1,1,189,
2,u,585000,PI,Biggin,10-09-2016,4.5,3181,2,1,1,0,87
2,h,1106000,S,Biggin,10-12-2016,4.5,3181,2,1,1,0,135
3,h,1650000,S,Jellis,10-12-2016,4.5,3181,3,3,1,209,
2,h,1590000,S,Marshall,10-12-2016,4.5,3181,2,1,2,308,107
2,u,590000,PI,Purplebricks,10-12-2016,4.5,3181,2,1,1,356,
2,h,1055000,S,Biggin,10-12-2016,4.5,3181,2,1,0,203,85
3,u,1350000,VB,MICM,12-11-2016,4.5,3181,3,2,2,0,
2,u,700000,S,hockingstuart,12-11-2016,4.5,3181,2,1,1,0,
2,u,473000,S,Jellis,14-05-2016,4.5,3181,2,1,1,0,
3,h,1100000,PI,hockingstuart,14-05-2016,4.5,3181,2,1,1,111,99
2,h,1200000,S,Marshall,15-10-2016,4.5,3181,2,3,1,91,
2,u,530000,VB,Jellis,16-04-2016,4.5,3181,2,1,1,0,76
3,h,1651000,S,Marshall,16-04-2016,4.5,3181,3,1,2,294,
2,u,615000,SA,Biggin,16-04-2016,4.5,3181,2,1,1,0,
2,h,1500000,VB,Beller,17-09-2016,4.5,3181,2,1,2,222,108
2,h,1460000,S,Jellis,18-03-2017,4.5,3181,2,1,2,227,
2,u,841000,S,hockingstuart,18-03-2017,4.5,3181,2,2,1,0,101
2,u,570000,VB,hockingstuart,18-03-2017,4.5,3181,2,1,1,0,78
2,u,480000,PI,hockingstuart,18-03-2017,4.5,3181,2,1,2,0,
2,h,1310000,S,Marshall,18-03-2017,4.5,3181,2,1,1,162,
3,h,1530000,S,hockingstuart,18-03-2017,4.5,3181,3,1,0,231,
2,u,560000,S,Dingle,18-03-2017,4.5,3181,2,1,1,0,71
2,h,1300000,S,Jellis,18-06-2016,4.5,3181,3,1,1,126,
2,h,815000,S,Beller,19-11-2016,4.5,3181,2,1,0,96,71
2,h,765000,S,Beller,19-11-2016,4.5,3181,2,1,0,98,
2,h,910000,S,Gary,19-11-2016,4.5,3181,2,1,1,183,71
3,t,1450000,VB,Marshall,19-11-2016,4.5,3181,3,2,3,1958,98
2,t,1540000,S,Jellis,22-05-2016,4.5,3181,2,2,1,113,104
3,h,1811000,S,Biggin,22-08-2016,4.5,3181,3,2,1,273,125
2,h,1180000,S,Jellis,23-04-2016,4.5,3181,2,1,0,214,215
2,u,510000,PI,hockingstuart,23-04-2016,4.5,3181,2,1,1,0,
3,t,1015000,S,Beller,24-09-2016,4.5,3181,3,3,1,0,
3,h,1720000,S,Marshall,25-02-2017,4.5,3181,3,2,2,183,200
3,h,1050000,S,Marshall,25-02-2017,4.5,3181,3,2,1,8216,130
2,h,1582000,S,Marshall,25-02-2017,4.5,3181,2,1,0,214,122
3,h,2385000,PI,Marshall,27-11-2016,4.5,3181,3,2,2,217,
2,u,681000,S,Geoff,27-11-2016,4.5,3181,2,2,1,0,95
4,h,1820000,S,Jellis,27-11-2016,4.5,3181,4,1,1,305,
2,h,1305000,S,Jellis,27-11-2016,4.5,3181,2,1,1,131,79
3,h,1255000,S,Marshall,28-05-2016,4.5,3181,3,1,1,231,124
3,h,2180000,S,Marshall,28-05-2016,4.5,3181,2,2,2,238,153
2,u,712500,SP,Kay,28-05-2016,4.5,3181,2,2,1,0,
3,h,1720000,S,Jellis,28-05-2016,4.5,3181,3,2,1,272,163
2,h,1021000,S,Kay,28-08-2016,4.5,3181,2,1,1,175,
3,h,1220000,S,hockingstuart,28-08-2016,4.5,3181,3,2,1,112,100
1,u,240000,SP,Buxton,28-08-2016,4.5,3181,1,1,1,0,
2,h,1500000,S,Jellis,30-07-2016,4.5,3181,2,1,2,236,
3,h,1612000,S,Jellis,30-07-2016,4.5,3181,3,2,0,146,139
3,h,1442000,S,Jellis,30-07-2016,4.5,3181,3,1,2,199,
3,h,1250000,S,Harcourts,03-09-2016,8.8,3072,3,1,2,644,141
3,h,855000,VB,Ray,03-09-2016,8.8,3072,3,1,2,584,
4,h,930000,S,Ray,03-09-2016,8.8,3072,4,2,2,604,180
4,h,900000,S,Nelson,03-09-2016,8.8,3072,4,2,1,530,
4,h,1004000,S,Nelson,03-09-2016,8.8,3072,3,0,0,650,
3,h,930000,SP,Barry,03-09-2016,8.8,3072,3,1,2,518,
3,h,1200000,PI,Barry,03-12-2016,8.8,3072,3,2,1,465,
3,h,721000,S,Stockdale,03-12-2016,8.8,3072,3,1,1,581,
3,h,751000,S,hockingstuart,03-12-2016,8.8,3072,3,1,0,148,3
2,h,835000,S,Nelson,04-03-2017,8.8,3072,2,1,1,490,
3,h,637000,S,Love,04-03-2017,8.8,3072,3,1,2,327,
3,h,1265000,S,hockingstuart/Barry,04-03-2017,8.8,3072,3,2,1,465,
3,h,1100000,PI,Love,04-03-2017,8.8,3072,3,2,3,490,130
4,h,1082000,S,hockingstuart,04-03-2017,8.8,3072,4,2,3,534,
2,t,715000,S,Barry,04-03-2017,8.8,3072,2,1,1,132,121
5,h,630000,PI,hockingstuart,04-03-2017,8.8,3072,5,5,3,199,5
2,h,837000,S,Nelson,04-03-2017,8.8,3072,2,1,3,581,96
3,h,950000,SP,Ray,04-06-2016,8.8,3072,3,1,2,563,180
3,h,840000,S,Barry,06-08-2016,8.8,3072,3,1,2,647,
3,u,496000,S,hockingstuart,06-08-2016,8.8,3072,3,1,1,266,98
4,h,931000,S,Nelson,06-08-2016,8.8,3072,2,1,1,499,
2,h,942000,S,Love,06-08-2016,8.8,3072,2,2,0,3037,
2,h,650000,PI,Brace,07-05-2016,8.8,3072,2,1,1,360,360
2,h,850000,S,Barry,07-05-2016,8.8,3072,2,1,1,356,102
3,h,560000,S,Barry,07-05-2016,8.8,3072,4,1,2,591,
2,h,540000,PI,hockingstuart,07-11-2016,8.8,3072,2,1,2,250,97
3,h,1150000,S,hockingstuart,07-11-2016,8.8,3072,3,1,2,566,143
3,h,965000,S,hockingstuart,07-11-2016,8.8,3072,3,1,2,581,
3,h,700000,S,hockingstuart,08-10-2016,8.8,3072,3,1,2,562,
